id,expression,region,universe,delay,decay,neutralization,truncation
repairsc2_c74025683d,"group_neutralize(rank(group_neutralize(rank(ts_rank(group_neutralize(rank(group_neutralize(rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.35 * rank(ts_corr(vwap, open, 252))), subindustry) + 0.2 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))), subindustry), 120) - ts_rank(returns, 252)), bucket(rank(cap), range='0.1,1,0.1')) + 0.2 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))), subindustry)",USA,TOP3000,1,6,INDUSTRY,0.04
repairsc2_e598a74dc4,"rank(ts_zscore(group_neutralize(rank(ts_rank(group_neutralize(rank(group_neutralize(rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.35 * rank(ts_corr(vwap, open, 252))), subindustry) + 0.2 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))), subindustry), 120) - ts_rank(returns, 252)), bucket(rank(cap), range='0.1,1,0.1')) - ts_mean(returns - group_mean(returns, 1, market), 20), 120))",USA,TOP3000,1,6,INDUSTRY,0.04
repairsc2_8e28d28122,"trade_when(rank(adv20) > 0.2, group_neutralize(rank(ts_zscore(group_neutralize(rank(ts_rank(group_neutralize(rank(group_neutralize(rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.35 * rank(ts_corr(vwap, open, 252))), subindustry) + 0.2 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))), subindustry), 120) - ts_rank(returns, 252)), bucket(rank(cap), range='0.1,1,0.1')), 120) - ts_zscore(adv20, 120)), bucket(rank(cap), range='0.1,1,0.1')), rank(adv20) < 0.05)",USA,TOP3000,1,6,INDUSTRY,0.04
repairsc3_a7c2afac0d,"group_neutralize(rank(ts_zscore(group_neutralize(rank(ts_rank(group_neutralize(rank(group_neutralize(rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.35 * rank(ts_corr(vwap, open, 252))), subindustry) + 0.2 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))), subindustry), 120) - ts_rank(returns, 252)), bucket(rank(cap), range='0.1,1,0.1')) - ts_mean(returns - group_mean(returns, 1, market), 20), 120) - ts_zscore(cap, 120)), bucket(rank(cap), range='0.1,1,0.1'))",USA,TOP3000,1,6,INDUSTRY,0.04
repairsc3_80002cf193,"trade_when(ts_rank(ts_std_dev(returns, 10), 252) < 0.8, group_neutralize(rank(ts_rank(group_neutralize(rank(ts_rank(group_neutralize(rank(group_neutralize(rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.35 * rank(ts_corr(vwap, open, 252))), subindustry) + 0.2 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))), subindustry), 120) - ts_rank(returns, 252)), bucket(rank(cap), range='0.1,1,0.1')), 80) - ts_rank(volume / adv20, 120)), subindustry), -1)",USA,TOP3000,1,6,INDUSTRY,0.04
repairsc3_88c71d176d,"group_neutralize(rank(ts_rank(group_neutralize(rank(ts_rank(group_neutralize(rank(group_neutralize(rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.35 * rank(ts_corr(vwap, open, 252))), subindustry) + 0.2 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))), subindustry), 120) - ts_rank(returns, 252)), bucket(rank(cap), range='0.1,1,0.1')), 80) - ts_rank(vwap_open, 120) + 0.2 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))), bucket(rank(cap), range='0.1,1,0.1'))",USA,TOP3000,1,6,INDUSTRY,0.04
repairsc3_1cca4d4c73,"trade_when(rank(adv20) > 0.2, group_neutralize(rank(ts_zscore(group_neutralize(rank(ts_rank(group_neutralize(rank(group_neutralize(rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.35 * rank(ts_corr(vwap, open, 252))), subindustry) + 0.2 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))), subindustry), 120) - ts_rank(returns, 252)), bucket(rank(cap), range='0.1,1,0.1')), 80) - ts_zscore(ts_std_dev(returns, 30), 80)), subindustry), rank(adv20) < 0.05)",USA,TOP3000,1,6,INDUSTRY,0.04
repairsc3_1437a30f4a,"group_neutralize(rank(ts_rank(group_neutralize(rank(ts_rank(group_neutralize(rank(group_neutralize(rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.35 * rank(ts_corr(vwap, open, 252))), subindustry) + 0.2 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))), subindustry), 120) - ts_rank(returns, 252)), bucket(rank(cap), range='0.1,1,0.1')), 120) - ts_rank(group_mean(returns, 1, subindustry), 120) - ts_rank(cap, 120)), subindustry)",USA,TOP3000,1,6,INDUSTRY,0.04
repairsc3_a28718138c,"rank(ts_zscore(group_neutralize(group_neutralize(rank(ts_rank(group_neutralize(rank(group_neutralize(rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.35 * rank(ts_corr(vwap, open, 252))), subindustry) + 0.2 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))), subindustry), 120) - ts_rank(returns, 252)), bucket(rank(cap), range='0.1,1,0.1')), subindustry) - ts_mean(group_neutralize(group_neutralize(rank(ts_rank(group_neutralize(rank(group_neutralize(rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.35 * rank(ts_corr(vwap, open, 252))), subindustry) + 0.2 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))), subindustry), 120) - ts_rank(returns, 252)), bucket(rank(cap), range='0.1,1,0.1')), bucket(rank(cap), range='0.1,1,0.1')), 15), 80))",USA,TOP3000,1,6,INDUSTRY,0.04
repairsc3_e553e93c9c,"group_neutralize(rank(ts_rank(group_neutralize(rank(group_neutralize(rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.35 * rank(ts_corr(vwap, open, 252))), subindustry) + 0.2 * rank(-ts_corr(abs((open - ts_delay(open, 1)) / ts_delay(open, 1)), ts_delay(volume / adv20, 1), 20))), subindustry), 120) - ts_rank(returns, 252)), bucket(rank(cap), range='0.1,1,0.1'))",USA,TOP3000,1,6,INDUSTRY,0.04
repairsc3_d1895619a4,"group_neutralize(rank(ts_rank(group_neutralize(rank(group_neutralize(rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.35 * rank(ts_corr(vwap, open, 252))), subindustry) + 0.2 * rank(-ts_corr(abs((open - ts_delay(high, 1)) / ts_delay(high, 1)), ts_delay(volume / adv20, 1), 20))), subindustry), 120) - ts_rank(returns, 252)), bucket(rank(cap), range='0.1,1,0.1'))",USA,TOP3000,1,6,INDUSTRY,0.04
repairsc3_39f0e58a47,"group_neutralize(rank(ts_rank(group_neutralize(rank(group_neutralize(rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.35 * rank(ts_corr(vwap, open, 252))), subindustry) + 0.2 * rank(-ts_corr(abs((open - ts_delay(low, 1)) / ts_delay(low, 1)), ts_delay(volume / adv20, 1), 20))), subindustry), 120) - ts_rank(returns, 252)), bucket(rank(cap), range='0.1,1,0.1'))",USA,TOP3000,1,6,INDUSTRY,0.04
repairsc3_4a8546dd0a,"group_neutralize(rank(ts_rank(group_neutralize(rank(group_neutralize(rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.35 * rank(ts_corr(vwap, open, 252))), subindustry) + 0.2 * rank(-ts_corr(abs((open - ts_delay(vwap, 1)) / ts_delay(vwap, 1)), ts_delay(volume / adv20, 1), 20))), subindustry), 120) - ts_rank(returns, 252)), bucket(rank(cap), range='0.1,1,0.1'))",USA,TOP3000,1,6,INDUSTRY,0.04
repairsc3_50aea2e914,"group_neutralize(rank(ts_rank(group_neutralize(rank(group_neutralize(rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.35 * rank(ts_corr(vwap, vwap, 252))), subindustry) + 0.2 * rank(-ts_corr(abs((vwap - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))), subindustry), 120) - ts_rank(returns, 252)), bucket(rank(cap), range='0.1,1,0.1'))",USA,TOP3000,1,6,INDUSTRY,0.04
repairsc3_fa92751987,"group_neutralize(rank(ts_rank(group_neutralize(rank(group_neutralize(rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.35 * rank(ts_corr(vwap, close, 252))), subindustry) + 0.2 * rank(-ts_corr(abs((close - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))), subindustry), 120) - ts_rank(returns, 252)), bucket(rank(cap), range='0.1,1,0.1'))",USA,TOP3000,1,6,INDUSTRY,0.04
repairsc3_09e4ccf659,"group_neutralize(rank(ts_rank(group_neutralize(rank(group_neutralize(rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(((open - ts_delay(close, 1)) / ts_delay(close, 1)), 252)) + 0.35 * rank(ts_corr(vwap, open, 252))), subindustry) + 0.2 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))), subindustry), 120) - ts_rank(((open - ts_delay(close, 1)) / ts_delay(close, 1)), 252)), bucket(rank(cap), range='0.1,1,0.1'))",USA,TOP3000,1,6,INDUSTRY,0.04
repairsc3_7ba61b68b2,"group_neutralize(rank(ts_rank(group_neutralize(rank(group_neutralize(rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(((close - open) / open), 252)) + 0.35 * rank(ts_corr(vwap, open, 252))), subindustry) + 0.2 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))), subindustry), 120) - ts_rank(((close - open) / open), 252)), bucket(rank(cap), range='0.1,1,0.1'))",USA,TOP3000,1,6,INDUSTRY,0.04
repairsc3_3f2f8c9104,"group_neutralize(rank(ts_rank(group_neutralize(rank(group_neutralize(rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(((vwap - open) / open), 252)) + 0.35 * rank(ts_corr(vwap, open, 252))), subindustry) + 0.2 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))), subindustry), 120) - ts_rank(((vwap - open) / open), 252)), bucket(rank(cap), range='0.1,1,0.1'))",USA,TOP3000,1,6,INDUSTRY,0.04
repairsc3_5c6747c1c1,"group_neutralize(rank(ts_zscore((group_neutralize(rank(ts_rank(group_neutralize(rank(group_neutralize(rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.35 * rank(ts_corr(vwap, open, 252))), subindustry) + 0.2 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))), subindustry), 120) - ts_rank(returns, 252)), bucket(rank(cap), range='0.1,1,0.1'))), 120) + 0.18 * rank(ts_zscore(((open - ts_delay(close, 1)) / ts_delay(close, 1)), 120))), subindustry)",USA,TOP3000,1,6,INDUSTRY,0.04
repairsc3_2a082ef25b,"group_neutralize(rank(ts_zscore((group_neutralize(rank(ts_rank(group_neutralize(rank(group_neutralize(rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.35 * rank(ts_corr(vwap, open, 252))), subindustry) + 0.2 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))), subindustry), 120) - ts_rank(returns, 252)), bucket(rank(cap), range='0.1,1,0.1'))), 120) - 0.18 * rank(ts_zscore(((close - open) / open), 120))), bucket(rank(cap), range='0.1,1,0.1'))",USA,TOP3000,1,6,INDUSTRY,0.04
repairsc3_22c16184c1,"trade_when(rank(adv20) > 0.2, group_neutralize(rank(ts_rank((group_neutralize(rank(ts_rank(group_neutralize(rank(group_neutralize(rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.35 * rank(ts_corr(vwap, open, 252))), subindustry) + 0.2 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))), subindustry), 120) - ts_rank(returns, 252)), bucket(rank(cap), range='0.1,1,0.1'))), 80) - ts_rank((vwap - open) / open, 120)), bucket(rank(cap), range='0.1,1,0.1')), rank(adv20) < 0.05)",USA,TOP3000,1,6,INDUSTRY,0.04
repairsc3_c9db1d356d,"rank(ts_zscore((group_neutralize(rank(ts_rank(group_neutralize(rank(group_neutralize(rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.35 * rank(ts_corr(vwap, open, 252))), subindustry) + 0.2 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))), subindustry), 120) - ts_rank(returns, 252)), bucket(rank(cap), range='0.1,1,0.1'))), 120))",USA,TOP3000,1,6,INDUSTRY,0.04
repairsc3_66adccc960,"rank(ts_rank((group_neutralize(rank(ts_rank(group_neutralize(rank(group_neutralize(rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.35 * rank(ts_corr(vwap, open, 252))), subindustry) + 0.2 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))), subindustry), 120) - ts_rank(returns, 252)), bucket(rank(cap), range='0.1,1,0.1'))), 120))",USA,TOP3000,1,6,INDUSTRY,0.04
repairsc3_740982dd7a,"group_neutralize(rank(ts_delta(ts_decay_linear((group_neutralize(rank(ts_rank(group_neutralize(rank(group_neutralize(rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.35 * rank(ts_corr(vwap, open, 252))), subindustry) + 0.2 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))), subindustry), 120) - ts_rank(returns, 252)), bucket(rank(cap), range='0.1,1,0.1'))), 12), 5)), subindustry)",USA,TOP3000,1,6,INDUSTRY,0.04
repairsc3_9a4e3b24f2,"group_neutralize(rank(ts_median((group_neutralize(rank(ts_rank(group_neutralize(rank(group_neutralize(rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.35 * rank(ts_corr(vwap, open, 252))), subindustry) + 0.2 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))), subindustry), 120) - ts_rank(returns, 252)), bucket(rank(cap), range='0.1,1,0.1'))), 20)), bucket(rank(cap), range='0.1,1,0.1'))",USA,TOP3000,1,6,INDUSTRY,0.04
repairsc3_23764c19c3,"group_neutralize(rank(ts_zscore((group_neutralize(rank(ts_rank(group_neutralize(rank(group_neutralize(rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.35 * rank(ts_corr(vwap, open, 252))), subindustry) + 0.2 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))), subindustry), 120) - ts_rank(returns, 252)), bucket(rank(cap), range='0.1,1,0.1'))), 120) - ts_rank(returns, 252)), subindustry)",USA,TOP3000,1,6,INDUSTRY,0.04
repairsc3_ca9ef26fef,"group_neutralize(rank(ts_zscore(group_neutralize(rank(group_neutralize(rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.35 * rank(ts_corr(vwap, open, 252))), subindustry) + 0.2 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))), subindustry), 120) - ts_rank(returns, 252)), bucket(rank(cap), range='0.1,1,0.1'))",USA,TOP3000,1,6,INDUSTRY,0.04
arm_91e7d0d1ad,"group_neutralize(rank(rank(ts_rank(anl4_tbve_ft, 120) - ts_rank(returns, 252)) - rank(ts_std_dev(volume / adv20, 30))), bucket(rank(cap), range='0.1,1,0.1'))",USA,TOP3000,1,6,INDUSTRY,0.04
multi_f975c26eb3,"group_neutralize(rank(ts_rank(analyst_revision_rank_derivative, 120)) * rank(ts_rank(anl4_adjusted_netincome_ft, 120)), subindustry)",USA,TOP3000,1,6,INDUSTRY,0.04
super_d3e7313250,"rank(group_neutralize(rank((rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.25 * rank(ts_corr(vwap, close, 252))))), subindustry) - group_neutralize(rank((group_neutralize(rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.25 * rank(ts_corr(vwap, close, 252))), bucket(rank(cap), range='0.1,1,0.1')))), bucket(rank(cap), range='0.1,1,0.1')))",USA,TOP3000,1,6,INDUSTRY,0.04
super_a831a62ae7,"group_neutralize(rank((rank((rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.25 * rank(ts_corr(vwap, close, 252))))) - 0.5) * (rank((group_neutralize(rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.25 * rank(ts_corr(vwap, close, 252))), bucket(rank(cap), range='0.1,1,0.1')))) - 0.5)), subindustry)",USA,TOP3000,1,6,INDUSTRY,0.04
super_52dc73fb4c,"group_neutralize(rank(0.65 * (group_neutralize(rank(group_neutralize(rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.25 * rank(ts_corr(vwap, close, 252))), bucket(rank(cap), range='0.1,1,0.1')) + 0.2 * rank(-ts_corr(abs((open - ts_delay(close, 1)) / ts_delay(close, 1)), ts_delay(volume / adv20, 1), 20))), subindustry)) + 0.35 * (group_neutralize(rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.25 * rank(ts_corr(vwap, close, 252))), bucket(rank(cap), range='0.1,1,0.1')))), subindustry)",USA,TOP3000,1,6,INDUSTRY,0.04
supersc_e03c24be35,"rank(ts_zscore(group_neutralize(ts_delta((group_neutralize(rank(0.65 * (rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.25 * rank(ts_corr(vwap, close, 252)))) + 0.35 * (group_neutralize(rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.25 * rank(ts_corr(vwap, close, 252))), bucket(rank(cap), range='0.1,1,0.1')))), subindustry)), 5), subindustry) - ts_mean(group_neutralize((group_neutralize(rank(0.65 * (rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.25 * rank(ts_corr(vwap, close, 252)))) + 0.35 * (group_neutralize(rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.25 * rank(ts_corr(vwap, close, 252))), bucket(rank(cap), range='0.1,1,0.1')))), subindustry)), bucket(rank(cap), range='0.1,1,0.1')), 15), 80))",USA,TOP3000,1,6,INDUSTRY,0.04
supersc_af770b965e,"group_neutralize(rank(group_neutralize(rank((group_neutralize(rank(0.65 * (rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.25 * rank(ts_corr(vwap, close, 252)))) + 0.35 * (group_neutralize(rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.25 * rank(ts_corr(vwap, close, 252))), bucket(rank(cap), range='0.1,1,0.1')))), subindustry))), subindustry) + 0.30 * group_neutralize(rank(ts_zscore((group_neutralize(rank(0.65 * (rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.25 * rank(ts_corr(vwap, close, 252)))) + 0.35 * (group_neutralize(rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.25 * rank(ts_corr(vwap, close, 252))), bucket(rank(cap), range='0.1,1,0.1')))), subindustry)), 120) - ts_rank(returns, 252)), bucket(rank(cap), range='0.1,1,0.1'))), subindustry)",USA,TOP3000,1,6,INDUSTRY,0.04
supersc_db00f53288,"trade_when(rank(ts_std_dev(returns, 20)) > 0.65, group_neutralize(rank(ts_delta((group_neutralize(rank(0.65 * (rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.25 * rank(ts_corr(vwap, close, 252)))) + 0.35 * (group_neutralize(rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.25 * rank(ts_corr(vwap, close, 252))), bucket(rank(cap), range='0.1,1,0.1')))), subindustry)), 5)), subindustry), group_neutralize(rank(ts_decay_linear((group_neutralize(rank(0.65 * (rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.25 * rank(ts_corr(vwap, close, 252)))) + 0.35 * (group_neutralize(rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.25 * rank(ts_corr(vwap, close, 252))), bucket(rank(cap), range='0.1,1,0.1')))), subindustry)), 15) - 0.20 * ts_rank(volume/adv20, 120)), bucket(rank(cap), range='0.1,1,0.1')))",USA,TOP3000,1,6,INDUSTRY,0.04
supersc_e4198e6229,"rank(ts_zscore(group_neutralize(ts_delta((group_neutralize(rank(0.50 * (rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.25 * rank(ts_corr(vwap, close, 252)))) + 0.50 * (group_neutralize(rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.25 * rank(ts_corr(vwap, close, 252))), bucket(rank(cap), range='0.1,1,0.1')))), bucket(rank(cap), range='0.1,1,0.1'))), 5), subindustry) - ts_mean(group_neutralize((group_neutralize(rank(0.50 * (rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.25 * rank(ts_corr(vwap, close, 252)))) + 0.50 * (group_neutralize(rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.25 * rank(ts_corr(vwap, close, 252))), bucket(rank(cap), range='0.1,1,0.1')))), bucket(rank(cap), range='0.1,1,0.1'))), bucket(rank(cap), range='0.1,1,0.1')), 15), 80))",USA,TOP3000,1,6,INDUSTRY,0.04
super_aea18bda6a,"group_neutralize(rank((group_neutralize(rank((rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.25 * rank(ts_corr(vwap, close, 252))))), subindustry)) + 0.45 * (group_neutralize(rank(ts_zscore((group_neutralize(rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.25 * rank(ts_corr(vwap, close, 252))), bucket(rank(cap), range='0.1,1,0.1'))), 120) - 0.35 * ts_zscore((rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.25 * rank(ts_corr(vwap, close, 252)))), 120)), subindustry))), subindustry)",USA,TOP3000,1,6,INDUSTRY,0.04
super_a35512d20d,"trade_when(ts_rank(ts_std_dev(returns, 10), 252) < 0.8, group_neutralize(rank((group_neutralize(rank(ts_delta((rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.25 * rank(ts_corr(vwap, close, 252)))), 5)), subindustry)) + 0.40 * (group_neutralize(rank(ts_zscore((group_neutralize(rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.25 * rank(ts_corr(vwap, close, 252))), bucket(rank(cap), range='0.1,1,0.1'))) - ts_mean(returns, 20), 120)), bucket(rank(cap), range='0.1,1,0.1')))), bucket(rank(cap), range='0.1,1,0.1')), -1)",USA,TOP3000,1,6,INDUSTRY,0.04
super_0debf27b6f,"trade_when(rank(ts_std_dev(returns, 20)) > 0.65, group_neutralize(rank((rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.25 * rank(ts_corr(vwap, close, 252))))), subindustry), group_neutralize(rank((group_neutralize(rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.25 * rank(ts_corr(vwap, close, 252))), bucket(rank(cap), range='0.1,1,0.1')))), bucket(rank(cap), range='0.1,1,0.1')))",USA,TOP3000,1,6,INDUSTRY,0.04
super_7a3217438e,"trade_when(rank(adv20) > 0.55, group_neutralize(rank((rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.25 * rank(ts_corr(vwap, close, 252))))), subindustry), group_neutralize(rank(ts_decay_linear((group_neutralize(rank(rank(ts_rank(earnings_momentum_analyst_score, 120) - ts_rank(returns, 252)) + 0.25 * rank(ts_corr(vwap, close, 252))), bucket(rank(cap), range='0.1,1,0.1'))), 12)), bucket(rank(cap), range='0.1,1,0.1')))",USA,TOP3000,1,6,INDUSTRY,0.04
d1_023e2ca4eb,"group_neutralize(rank(ts_delta(ts_zscore(close, 80), 5) - 0.30 * ts_decay_linear(ts_zscore(assets, 160), 20)), subindustry)",USA,TOP3000,1,8,INDUSTRY,0.03
d1_67418b2a66,"group_neutralize(rank(ts_zscore(close, 120) + 0.22 * (ts_zscore(assets, 120) - ts_rank(returns, 252))), bucket(rank(cap), range='0.1,1,0.1'))",USA,TOP3000,1,8,INDUSTRY,0.03
d1_ec54bdfece,"trade_when(rank(ts_std_dev(returns, 20)) < 0.72, group_neutralize(rank(ts_rank(close, 120)), subindustry), group_neutralize(rank(ts_decay_linear(assets, 18)), bucket(rank(cap), range='0.1,1,0.1')))",USA,TOP3000,1,8,INDUSTRY,0.03
d1_48cecdd20d,"group_neutralize(rank(ts_delta(ts_zscore(close, 80), 5) - 0.30 * ts_decay_linear(ts_zscore(enterprise_value, 160), 20)), subindustry)",USA,TOP3000,1,8,INDUSTRY,0.03
d1_f7040643d0,"group_neutralize(rank(ts_zscore(close, 120) + 0.22 * (ts_zscore(enterprise_value, 120) - ts_rank(returns, 252))), bucket(rank(cap), range='0.1,1,0.1'))",USA,TOP3000,1,8,INDUSTRY,0.03
d1_ee2e9a22d9,"trade_when(rank(ts_std_dev(returns, 20)) < 0.72, group_neutralize(rank(ts_rank(close, 120)), subindustry), group_neutralize(rank(ts_decay_linear(enterprise_value, 18)), bucket(rank(cap), range='0.1,1,0.1')))",USA,TOP3000,1,8,INDUSTRY,0.03
d1_dd074bce3e,"group_neutralize(rank(ts_delta(ts_zscore(close, 80), 5) - 0.30 * ts_decay_linear(ts_zscore(anl4_adjusted_netincome_ft, 160), 20)), subindustry)",USA,TOP3000,1,8,INDUSTRY,0.03
d1_65f54c0dd9,"group_neutralize(rank(ts_zscore(close, 120) + 0.22 * (ts_zscore(anl4_adjusted_netincome_ft, 120) - ts_rank(returns, 252))), bucket(rank(cap), range='0.1,1,0.1'))",USA,TOP3000,1,8,INDUSTRY,0.03
